BookID,Title,Author,YearPublished,Genre,Price,CopiesAvailable,Rating
6499,The Catcher in the Rye,Homer,1961,Romance,895,18,7.9
6500,Pride and Prejudice,Jane Austen,1940,Classic,133,18,4.9
6501,Jane Eyre,Jane Austen,1938,Drama,400,13,6.7
6502,The Odyssey,Jane Austen,2003,Horror,939,1,2.8
6503,Moby Dick,Harper Lee,1952,Mystery,379,15,8.5
6504,1984,George Orwell,1905,Mystery,593,5,2.1
6505,Moby Dick,Homer,1978,Horror,796,14,6.5
6506,Jane Eyre,Charlotte Bronte,2009,Drama,902,19,5
6507,Moby Dick,F. Scott Fitzgerald,2011,Classic,644,4,1.3
6508,The Odyssey,Homer,2022,Fiction,854,15,0.8
6509,War and Peace,George Orwell,1983,Biography,874,4,1.1
6510,The Great Gatsby,F. Scott Fitzgerald,1954,Biography,958,10,5.7
6511,Ulysses,Homer,1952,Biography,483,6,2.8
6512,Ulysses,F. Scott Fitzgerald,1939,Fantasy,891,16,8.1
6513,The Odyssey,Jane Austen,2017,Biography,976,8,8.3
6514,Ulysses,Leo Tolstoy,1933,Adventure,669,5,8.2
6515,Ulysses,Jane Austen,1946,Science Fiction,959,10,7.9
6516,1984,Leo Tolstoy,1916,Horror,286,13,4
6517,Moby Dick,Homer,2009,Mystery,992,12,7.6
6518,The Odyssey,Leo Tolstoy,1970,Romance,349,11,4.7
6519,The Catcher in the Rye,Charlotte Bronte,1951,Adventure,226,6,5.9
6520,To Kill a Mockingbird,Jane Austen,2013,Adventure,424,16,6.6
6521,Moby Dick,F. Scott Fitzgerald,2015,Classic,386,13,3.2
6522,1984,James Joyce,2012,Adventure,919,6,8
6523,Moby Dick,J.D. Salinger,1991,Horror,868,5,7.3
6524,The Great Gatsby,F. Scott Fitzgerald,1971,Mystery,683,9,6.9
6525,Pride and Prejudice,Leo Tolstoy,1953,Science Fiction,545,2,4.7
6526,The Catcher in the Rye,Harper Lee,1936,Science Fiction,296,12,2.8
6527,Jane Eyre,Herman Melville,1909,Fiction,158,5,1.1
6528,Pride and Prejudice,Herman Melville,1909,Fiction,854,20,6.5
6529,Jane Eyre,James Joyce,1910,Horror,679,16,9.1
6530,The Odyssey,F. Scott Fitzgerald,1903,Adventure,889,16,0.5
6531,To Kill a Mockingbird,James Joyce,2010,Horror,234,11,1.2
6532,War and Peace,George Orwell,1926,Horror,135,6,9.9
6533,The Odyssey,Leo Tolstoy,1995,Science Fiction,623,8,6.9
6534,The Great Gatsby,James Joyce,1961,Drama,289,7,9.5
6535,To Kill a Mockingbird,Homer,1902,Romance,583,18,4.4
6536,The Odyssey,Charlotte Bronte,1985,Science Fiction,137,13,1.3
6537,1984,Herman Melville,1981,Fantasy,624,8,6
6538,1984,F. Scott Fitzgerald,1919,Fantasy,884,5,7.8
6539,The Great Gatsby,Homer,1996,Fiction,207,8,7.9
6540,To Kill a Mockingbird,Harper Lee,2008,Horror,973,3,5
6541,The Odyssey,Harper Lee,1937,Classic,195,17,8
6542,Moby Dick,Homer,1998,Romance,483,18,0.3
6543,The Great Gatsby,Jane Austen,1998,Romance,676,10,7.6
6544,The Catcher in the Rye,George Orwell,1974,Fantasy,759,4,9.1
6545,Ulysses,Harper Lee,1965,Science Fiction,707,19,2.5
6546,Jane Eyre,Leo Tolstoy,1919,Biography,800,7,4.4
6547,Ulysses,Homer,1936,Classic,100,18,7.6
6548,The Great Gatsby,J.D. Salinger,1903,Fiction,152,2,0.5
6549,The Odyssey,J.D. Salinger,1994,Horror,295,2,3.7
6550,Jane Eyre,J.D. Salinger,2005,Fiction,315,3,9.5
6551,The Catcher in the Rye,Herman Melville,1972,Drama,697,6,4.4
6552,The Great Gatsby,Jane Austen,2012,Fantasy,751,14,2.5
6553,Moby Dick,J.D. Salinger,1974,Fiction,260,13,5.9
6554,The Odyssey,Herman Melville,1953,Romance,103,19,6.7
6555,Ulysses,George Orwell,1998,Adventure,966,14,2.3
6556,1984,James Joyce,1914,Fantasy,244,2,8.2
6557,Ulysses,J.D. Salinger,1934,Biography,351,2,2.1
6558,Ulysses,James Joyce,1974,Science Fiction,946,17,4.9
6559,Moby Dick,James Joyce,2005,Drama,716,2,9.7
6560,Ulysses,George Orwell,2006,Science Fiction,872,10,5.3
6561,Jane Eyre,George Orwell,1963,Adventure,537,9,7.6
6562,Moby Dick,Jane Austen,1980,Horror,466,16,3.4
6563,Ulysses,Jane Austen,1976,Romance,557,2,6.8
6564,Jane Eyre,J.D. Salinger,1948,Romance,384,14,3
6565,The Catcher in the Rye,F. Scott Fitzgerald,1986,Fiction,179,19,8.6
6566,The Catcher in the Rye,Charlotte Bronte,1925,Fantasy,352,14,6.5
6567,1984,Homer,1930,Drama,352,14,7
6568,Pride and Prejudice,Charlotte Bronte,1931,Biography,354,4,6.9
6569,The Great Gatsby,Herman Melville,1926,Adventure,354,5,2.5
6570,The Odyssey,J.D. Salinger,1917,Science Fiction,329,11,9.5
6571,The Great Gatsby,Harper Lee,1952,Drama,778,18,8.4
6572,Pride and Prejudice,George Orwell,1973,Fiction,992,18,5.9
6573,Pride and Prejudice,Herman Melville,2019,Horror,709,16,5
6574,To Kill a Mockingbird,Jane Austen,1928,Classic,262,12,4.1
6575,The Catcher in the Rye,Homer,1922,Fantasy,139,13,8
6576,To Kill a Mockingbird,Jane Austen,1989,Fantasy,326,2,8.7
6577,War and Peace,Homer,1915,Science Fiction,155,16,6.3
6578,The Catcher in the Rye,Homer,1952,Fiction,988,12,9.3
6579,The Odyssey,Jane Austen,1924,Science Fiction,603,12,6.6
6580,Jane Eyre,F. Scott Fitzgerald,1963,Horror,676,13,7.2
6581,Jane Eyre,Homer,1904,Drama,422,9,6.9
6582,The Catcher in the Rye,Herman Melville,2007,Adventure,764,11,4.8
6583,To Kill a Mockingbird,J.D. Salinger,1992,Biography,685,17,8.9
6584,To Kill a Mockingbird,Leo Tolstoy,1994,Romance,968,8,4.8
6585,The Odyssey,Harper Lee,1998,Romance,106,13,2
6586,Ulysses,J.D. Salinger,2024,Classic,670,15,0.4
6587,To Kill a Mockingbird,Herman Melville,1955,Mystery,807,17,5.5
6588,The Great Gatsby,George Orwell,1926,Fiction,948,13,4.1
6589,To Kill a Mockingbird,Homer,1940,Horror,519,15,2.4
6590,Ulysses,Leo Tolstoy,1908,Fiction,546,19,0.2
6591,Pride and Prejudice,James Joyce,1924,Mystery,991,11,1.8
6592,Jane Eyre,F. Scott Fitzgerald,1921,Fiction,893,18,0.3
6593,War and Peace,J.D. Salinger,1988,Science Fiction,635,15,5.3
6594,1984,J.D. Salinger,1921,Fantasy,605,6,1.8
6595,Pride and Prejudice,J.D. Salinger,1995,Biography,571,9,2.4
6596,Pride and Prejudice,Harper Lee,1984,Fiction,602,16,0.2
6597,The Great Gatsby,F. Scott Fitzgerald,1926,Horror,920,7,2.7
6598,The Great Gatsby,F. Scott Fitzgerald,1996,Science Fiction,400,13,2.5
6599,The Odyssey,Charlotte Bronte,1962,Science Fiction,821,13,7.9
6600,Moby Dick,Jane Austen,2016,Horror,459,15,1.3
6601,Pride and Prejudice,Herman Melville,2006,Fiction,375,9,0.3
6602,Pride and Prejudice,Homer,1940,Drama,989,16,3.7
6603,The Odyssey,Homer,1942,Classic,827,12,6.5
6604,Jane Eyre,Jane Austen,2022,Mystery,840,15,2.3
6605,War and Peace,Harper Lee,1975,Adventure,347,2,1.2
6606,Ulysses,Harper Lee,1947,Fiction,277,17,7.5
6607,Pride and Prejudice,Harper Lee,1987,Romance,676,9,7.3
6608,Jane Eyre,F. Scott Fitzgerald,1933,Science Fiction,992,2,5.6
6609,To Kill a Mockingbird,George Orwell,1937,Science Fiction,534,9,8.1
6610,Pride and Prejudice,Homer,1918,Classic,170,5,5.8
6611,Moby Dick,James Joyce,1935,Mystery,375,17,2.7
6612,The Odyssey,James Joyce,1960,Romance,779,20,5.9
6613,To Kill a Mockingbird,Homer,1956,Mystery,798,8,1.9
6614,War and Peace,Harper Lee,1964,Mystery,836,15,4
6615,Moby Dick,Charlotte Bronte,1971,Science Fiction,681,13,5.2
6616,Jane Eyre,Leo Tolstoy,2016,Adventure,639,6,5.9
6617,War and Peace,George Orwell,1949,Horror,978,8,7.5
6618,The Catcher in the Rye,J.D. Salinger,2017,Adventure,792,3,4.6
6619,Jane Eyre,F. Scott Fitzgerald,1945,Adventure,693,8,9.7
6620,Jane Eyre,Harper Lee,2007,Drama,386,8,4.3
6621,Ulysses,Jane Austen,2020,Science Fiction,559,19,0.5
6622,1984,J.D. Salinger,1998,Fantasy,820,9,2.3
6623,War and Peace,James Joyce,2007,Horror,504,19,3.7
6624,1984,Charlotte Bronte,1930,Classic,128,16,5.4
6625,Moby Dick,Charlotte Bronte,1949,Romance,647,14,0.2
6626,Pride and Prejudice,Charlotte Bronte,1946,Classic,196,1,5.3
6627,To Kill a Mockingbird,F. Scott Fitzgerald,1911,Classic,754,2,6.8
6628,War and Peace,Herman Melville,1979,Classic,807,3,6.3
6629,War and Peace,Charlotte Bronte,1966,Science Fiction,318,15,1
6630,The Odyssey,Harper Lee,1980,Classic,817,17,5.5
6631,1984,Jane Austen,1903,Horror,131,1,0.6
6632,To Kill a Mockingbird,James Joyce,1957,Fantasy,696,18,3.7
6633,The Odyssey,James Joyce,2023,Adventure,699,12,0.4
6634,To Kill a Mockingbird,Charlotte Bronte,1939,Fiction,492,20,2.1
6635,The Catcher in the Rye,Homer,1963,Mystery,923,18,4.1
6636,1984,J.D. Salinger,1925,Fantasy,746,8,8.1
6637,To Kill a Mockingbird,J.D. Salinger,2008,Fantasy,860,13,4
6638,Pride and Prejudice,Homer,2000,Fantasy,389,1,0.5
6639,Moby Dick,George Orwell,1916,Romance,429,4,1.1
6640,Ulysses,Harper Lee,1967,Mystery,347,16,5.6
6641,Pride and Prejudice,Leo Tolstoy,1979,Adventure,975,9,5.5
6642,Ulysses,Homer,1956,Mystery,364,8,7.4
6643,The Catcher in the Rye,Harper Lee,1965,Classic,236,16,1.5
6644,The Catcher in the Rye,Herman Melville,1957,Fiction,579,9,7.5
6645,1984,F. Scott Fitzgerald,1982,Drama,877,11,8.5
6646,War and Peace,Homer,1998,Romance,926,16,6.7
6647,1984,Harper Lee,1919,Fiction,979,19,4.9
6648,Ulysses,F. Scott Fitzgerald,2007,Fiction,263,17,8.5
6649,Jane Eyre,Herman Melville,1944,Fantasy,709,10,4.7
6650,1984,Charlotte Bronte,1991,Biography,157,2,6.6
6651,To Kill a Mockingbird,George Orwell,1969,Mystery,800,12,5.2
6652,The Catcher in the Rye,Harper Lee,2018,Fiction,520,17,0.4
6653,1984,J.D. Salinger,1998,Fiction,435,1,5.8
6654,Pride and Prejudice,Jane Austen,1925,Classic,336,17,7.6
6655,War and Peace,George Orwell,1913,Horror,621,15,0.4
6656,The Catcher in the Rye,Herman Melville,2020,Drama,194,4,4.8
6657,Pride and Prejudice,Herman Melville,1901,Classic,633,19,3.6
6658,War and Peace,Herman Melville,1914,Mystery,119,18,2
6659,To Kill a Mockingbird,Leo Tolstoy,1927,Adventure,225,10,9.1
6660,Pride and Prejudice,Homer,2007,Romance,550,19,1.2
6661,Moby Dick,Harper Lee,1979,Classic,566,11,0.8
6662,Pride and Prejudice,Charlotte Bronte,1958,Drama,634,17,6.3
6663,Jane Eyre,Homer,1993,Science Fiction,396,19,8
6664,The Catcher in the Rye,Leo Tolstoy,2019,Mystery,443,9,7.2
6665,The Great Gatsby,J.D. Salinger,1939,Fiction,159,11,0.3
6666,War and Peace,J.D. Salinger,1956,Mystery,918,12,0.2
6667,To Kill a Mockingbird,Charlotte Bronte,1928,Science Fiction,849,10,0.1
6668,The Great Gatsby,Homer,2008,Science Fiction,235,16,9.5
6669,1984,James Joyce,2013,Horror,425,20,5.3
6670,To Kill a Mockingbird,F. Scott Fitzgerald,2020,Fiction,579,19,2.8
6671,War and Peace,George Orwell,1913,Horror,714,15,7.3
6672,Moby Dick,Charlotte Bronte,1904,Drama,193,12,7.7
6673,Ulysses,J.D. Salinger,1952,Adventure,565,9,9.8
6674,The Great Gatsby,Harper Lee,1917,Drama,598,17,9.3
6675,Jane Eyre,Herman Melville,1947,Classic,640,19,9.5
6676,Moby Dick,Jane Austen,1914,Biography,392,6,8
6677,The Odyssey,J.D. Salinger,1989,Biography,330,3,7.8
6678,The Great Gatsby,Jane Austen,1937,Fantasy,503,10,1.5
6679,The Catcher in the Rye,James Joyce,2005,Drama,112,15,8.6
6680,Jane Eyre,Charlotte Bronte,1927,Science Fiction,232,3,6
6681,1984,James Joyce,1991,Horror,932,7,3
6682,The Great Gatsby,Jane Austen,1916,Fantasy,869,9,4.3
6683,Pride and Prejudice,James Joyce,1944,Classic,610,1,3.2
6684,1984,George Orwell,1912,Biography,241,6,9.6
6685,1984,F. Scott Fitzgerald,1977,Classic,802,17,6.4
6686,Ulysses,F. Scott Fitzgerald,1911,Romance,817,15,5.4
6687,Jane Eyre,Leo Tolstoy,1907,Fantasy,140,19,5.9
6688,Ulysses,Charlotte Bronte,1925,Biography,795,18,9.5
6689,War and Peace,F. Scott Fitzgerald,1918,Drama,510,13,6.5
6690,War and Peace,Harper Lee,1918,Adventure,159,9,0.5
6691,The Odyssey,George Orwell,1950,Horror,680,17,2.6
6692,To Kill a Mockingbird,J.D. Salinger,1914,Horror,250,20,7.5
6693,Jane Eyre,Harper Lee,2013,Drama,852,8,7.8
6694,To Kill a Mockingbird,Herman Melville,2020,Drama,800,2,5.4
6695,The Great Gatsby,Harper Lee,1920,Adventure,501,14,5.3
6696,The Odyssey,James Joyce,1925,Drama,108,13,8.4
6697,The Great Gatsby,Charlotte Bronte,2007,Mystery,579,5,7.2
6698,Jane Eyre,Homer,1905,Mystery,223,20,2.1
6699,The Great Gatsby,J.D. Salinger,1972,Fiction,354,2,1.2
6700,The Odyssey,George Orwell,2015,Fantasy,931,3,4.3
6701,To Kill a Mockingbird,Harper Lee,2000,Fantasy,375,4,9.1
6702,The Odyssey,Jane Austen,1914,Biography,135,8,3.1
6703,Ulysses,Harper Lee,1946,Mystery,749,10,9.6
6704,1984,James Joyce,1912,Fiction,416,18,8.4
6705,1984,J.D. Salinger,1933,Romance,151,11,2
6706,The Great Gatsby,F. Scott Fitzgerald,1990,Horror,423,19,7.6
6707,Ulysses,Homer,1976,Romance,113,16,0.3
6708,Jane Eyre,Herman Melville,2009,Biography,735,1,9
6709,The Catcher in the Rye,J.D. Salinger,1955,Drama,420,11,6.2
6710,Ulysses,Jane Austen,2008,Adventure,859,16,7
6711,War and Peace,Homer,2022,Science Fiction,586,4,6
6712,Moby Dick,Harper Lee,1906,Fiction,970,17,8.2
6713,The Odyssey,F. Scott Fitzgerald,1976,Fantasy,864,4,1.1
6714,Moby Dick,James Joyce,1956,Adventure,576,16,0.5
6715,The Great Gatsby,George Orwell,2024,Mystery,614,3,5.5
6716,The Catcher in the Rye,Herman Melville,1935,Horror,538,1,0.7
6717,Ulysses,George Orwell,1984,Science Fiction,969,20,8.4
6718,Moby Dick,Homer,2012,Fiction,258,16,4.5
6719,The Odyssey,Homer,1929,Drama,173,19,0.3
6720,The Great Gatsby,George Orwell,2014,Classic,108,18,0.8
6721,To Kill a Mockingbird,James Joyce,2005,Biography,253,5,9.8
6722,Ulysses,Charlotte Bronte,1923,Adventure,386,13,4.3
6723,The Great Gatsby,Harper Lee,1966,Romance,180,11,4.8
6724,Pride and Prejudice,Homer,1995,Science Fiction,951,2,5.4
6725,Ulysses,Leo Tolstoy,1980,Classic,248,5,1.8
6726,To Kill a Mockingbird,F. Scott Fitzgerald,1907,Classic,107,11,9.1
6727,War and Peace,Harper Lee,1954,Horror,176,8,10
6728,War and Peace,Charlotte Bronte,2021,Adventure,703,4,0.7
6729,Moby Dick,James Joyce,1960,Mystery,704,7,1.9
6730,The Catcher in the Rye,Jane Austen,1969,Fiction,818,11,2.5
6731,To Kill a Mockingbird,Jane Austen,1914,Biography,199,19,0.8
6732,War and Peace,Homer,1904,Science Fiction,719,2,2.6
6733,The Odyssey,James Joyce,1901,Biography,698,15,0.2
6734,The Great Gatsby,Jane Austen,1991,Classic,836,19,3.4
6735,The Catcher in the Rye,James Joyce,1908,Classic,602,13,0.8
6736,To Kill a Mockingbird,J.D. Salinger,1903,Drama,609,18,4.1
6737,The Great Gatsby,James Joyce,1997,Classic,870,2,9.8
6738,War and Peace,Harper Lee,1989,Drama,997,7,9.4
6739,Ulysses,Herman Melville,1980,Fiction,662,12,8.2
6740,Jane Eyre,Leo Tolstoy,1941,Classic,951,12,3.7
6741,Moby Dick,F. Scott Fitzgerald,1944,Horror,401,7,1.3
6742,To Kill a Mockingbird,George Orwell,2019,Fiction,229,11,7.9
6743,War and Peace,Herman Melville,1917,Fantasy,682,8,9.4
6744,The Great Gatsby,Harper Lee,1982,Biography,233,4,8.8
6745,Ulysses,F. Scott Fitzgerald,1983,Horror,677,8,4.6
6746,The Great Gatsby,F. Scott Fitzgerald,1990,Drama,809,14,8.8
6747,Jane Eyre,James Joyce,1907,Science Fiction,137,2,1
6748,The Catcher in the Rye,Herman Melville,1922,Mystery,796,4,8
6749,The Odyssey,F. Scott Fitzgerald,1911,Adventure,370,1,2.8
6750,The Great Gatsby,J.D. Salinger,1951,Science Fiction,710,4,9.5
6751,The Great Gatsby,Homer,1933,Fiction,497,7,6
6752,The Catcher in the Rye,Jane Austen,1972,Biography,373,5,0.7
6753,1984,Harper Lee,1954,Horror,358,5,7.9
6754,Moby Dick,Homer,2002,Classic,823,10,4.3
6755,The Odyssey,Harper Lee,1930,Drama,834,15,7
6756,Jane Eyre,J.D. Salinger,1927,Adventure,766,6,4.6
6757,1984,Homer,1985,Mystery,986,18,5
6758,Pride and Prejudice,George Orwell,1995,Drama,404,5,7
6759,The Great Gatsby,Herman Melville,1990,Fantasy,852,11,2.1
6760,The Great Gatsby,Herman Melville,1912,Science Fiction,996,8,1.4
6761,To Kill a Mockingbird,George Orwell,2019,Mystery,233,20,1.2
6762,The Great Gatsby,F. Scott Fitzgerald,1920,Fiction,322,10,7.4
6763,The Odyssey,Herman Melville,1953,Romance,548,17,3.7
6764,To Kill a Mockingbird,James Joyce,2015,Science Fiction,724,3,9.6
6765,To Kill a Mockingbird,Charlotte Bronte,2016,Science Fiction,270,16,5.8
6766,The Catcher in the Rye,Harper Lee,1995,Fantasy,167,17,8.2
6767,War and Peace,Jane Austen,1941,Fantasy,567,15,5.9
6768,The Odyssey,Charlotte Bronte,1909,Fantasy,159,9,8.4
6769,Jane Eyre,Charlotte Bronte,1921,Mystery,211,18,0.9
6770,Pride and Prejudice,Homer,1906,Horror,397,9,3.1
6771,Pride and Prejudice,George Orwell,1996,Biography,893,15,8.4
6772,To Kill a Mockingbird,Herman Melville,1986,Adventure,485,13,4
6773,The Catcher in the Rye,Herman Melville,2010,Biography,549,11,2.3
6774,War and Peace,George Orwell,1965,Adventure,328,6,4.7
6775,The Catcher in the Rye,Harper Lee,1904,Adventure,618,9,9.7
6776,Moby Dick,Jane Austen,1940,Mystery,175,10,5.4
6777,Pride and Prejudice,F. Scott Fitzgerald,1938,Classic,403,12,5.6
6778,The Catcher in the Rye,Leo Tolstoy,2004,Fantasy,682,11,7.7
6779,Pride and Prejudice,Leo Tolstoy,1956,Science Fiction,417,1,10
6780,The Catcher in the Rye,George Orwell,1929,Science Fiction,601,18,1.3
6781,To Kill a Mockingbird,Charlotte Bronte,1929,Adventure,928,20,2.2
6782,Ulysses,George Orwell,1993,Horror,499,14,8.2
6783,War and Peace,Herman Melville,1907,Classic,837,2,7.3
6784,The Great Gatsby,Charlotte Bronte,1910,Adventure,259,1,4.3
6785,1984,Harper Lee,2005,Science Fiction,711,15,1.7
6786,War and Peace,George Orwell,2013,Biography,729,2,3.1
6787,The Odyssey,George Orwell,1999,Adventure,781,11,1.6
6788,To Kill a Mockingbird,J.D. Salinger,1994,Science Fiction,902,10,6.2
6789,The Catcher in the Rye,Harper Lee,1962,Science Fiction,488,20,7.2
6790,The Odyssey,James Joyce,2024,Biography,477,20,4.4
6791,The Catcher in the Rye,Harper Lee,1972,Drama,867,20,7.3
6792,War and Peace,F. Scott Fitzgerald,1933,Fiction,122,7,8.1
6793,Pride and Prejudice,Leo Tolstoy,1920,Romance,198,12,9.1
6794,The Catcher in the Rye,George Orwell,2009,Biography,907,12,4
6795,The Catcher in the Rye,George Orwell,1956,Fantasy,772,12,5.2
6796,The Great Gatsby,Leo Tolstoy,1905,Romance,890,11,9.3
6797,Pride and Prejudice,Charlotte Bronte,1959,Adventure,463,16,0.7
6798,To Kill a Mockingbird,George Orwell,1983,Drama,899,14,5
6799,Moby Dick,Homer,2004,Classic,223,10,6
6800,To Kill a Mockingbird,Homer,1956,Romance,717,9,8.4
6801,1984,J.D. Salinger,1945,Romance,124,16,2.3
6802,War and Peace,Charlotte Bronte,1966,Adventure,112,16,8.3
6803,Pride and Prejudice,J.D. Salinger,2015,Drama,852,17,3.5
6804,Pride and Prejudice,Jane Austen,1977,Mystery,979,7,7.6
6805,Pride and Prejudice,Herman Melville,2003,Mystery,459,12,3.6
6806,Ulysses,Harper Lee,1993,Classic,857,10,4.5
6807,The Catcher in the Rye,Homer,2017,Drama,886,20,0.8
6808,To Kill a Mockingbird,F. Scott Fitzgerald,1914,Drama,516,1,5.6
6809,1984,Jane Austen,1962,Drama,697,19,2.7
6810,The Catcher in the Rye,Jane Austen,2000,Science Fiction,255,20,6.3
6811,The Odyssey,Harper Lee,2024,Mystery,192,17,9.5
6812,Pride and Prejudice,Harper Lee,1943,Horror,404,10,2
6813,To Kill a Mockingbird,James Joyce,1970,Biography,190,2,4.1
6814,The Catcher in the Rye,F. Scott Fitzgerald,1987,Classic,438,19,4.5
6815,1984,F. Scott Fitzgerald,1980,Classic,718,13,5.1
6816,To Kill a Mockingbird,Homer,2022,Mystery,699,11,4.2
6817,Pride and Prejudice,Leo Tolstoy,2007,Adventure,587,3,5
6818,The Catcher in the Rye,Herman Melville,1957,Adventure,124,2,3.8
6819,The Catcher in the Rye,Leo Tolstoy,1945,Classic,978,1,4.5
6820,The Odyssey,Homer,2023,Horror,300,3,0.4
6821,Pride and Prejudice,Jane Austen,1963,Adventure,993,18,7
6822,1984,George Orwell,1919,Mystery,701,11,2.8
6823,To Kill a Mockingbird,George Orwell,1949,Horror,168,19,0.4
6824,Pride and Prejudice,Homer,2020,Mystery,618,15,5.1
6825,Jane Eyre,F. Scott Fitzgerald,1941,Horror,544,3,5.7
6826,Pride and Prejudice,James Joyce,1937,Classic,191,2,7.2
6827,War and Peace,Jane Austen,1904,Biography,449,8,1.3
6828,The Great Gatsby,Herman Melville,1920,Biography,702,18,4
6829,Moby Dick,F. Scott Fitzgerald,1962,Drama,732,5,4.9
6830,Jane Eyre,Harper Lee,1950,Classic,181,9,3.8
6831,Ulysses,J.D. Salinger,2019,Mystery,182,12,0.9
6832,War and Peace,J.D. Salinger,1907,Biography,934,7,1.8
6833,To Kill a Mockingbird,Homer,2007,Romance,811,11,5
6834,Ulysses,Homer,1908,Biography,681,20,2.3
6835,1984,Homer,1964,Mystery,127,14,10
6836,War and Peace,J.D. Salinger,1911,Biography,238,18,6.9
6837,Ulysses,J.D. Salinger,2001,Romance,891,9,4
6838,To Kill a Mockingbird,Leo Tolstoy,1953,Biography,257,2,3.3
6839,1984,J.D. Salinger,1981,Fantasy,220,5,1.7
6840,Ulysses,Charlotte Bronte,1944,Romance,537,8,7.3
6841,Moby Dick,James Joyce,1931,Horror,699,5,4.4
6842,The Catcher in the Rye,Leo Tolstoy,1944,Classic,202,9,5.4
6843,War and Peace,J.D. Salinger,2004,Romance,211,18,4.3
6844,Jane Eyre,Leo Tolstoy,1993,Horror,617,18,7
6845,The Odyssey,Leo Tolstoy,1923,Science Fiction,989,2,0.8
6846,Pride and Prejudice,Homer,1912,Fiction,986,14,4.9
6847,To Kill a Mockingbird,Harper Lee,1938,Adventure,938,4,8.5
6848,Ulysses,Harper Lee,2014,Horror,526,12,6.2
6849,The Odyssey,Homer,2007,Biography,355,15,5.2
6850,War and Peace,J.D. Salinger,1958,Adventure,635,13,8.1
6851,The Catcher in the Rye,Homer,1937,Classic,877,14,9.7
6852,The Catcher in the Rye,Homer,2022,Adventure,568,13,5.8
6853,War and Peace,Leo Tolstoy,1982,Fantasy,170,16,0.7
6854,The Great Gatsby,George Orwell,1921,Fiction,527,7,3.4
6855,To Kill a Mockingbird,Leo Tolstoy,2005,Science Fiction,872,16,8.5
6856,To Kill a Mockingbird,Harper Lee,2014,Horror,548,11,4.2
6857,1984,Leo Tolstoy,2001,Adventure,508,18,4.4
6858,Ulysses,Homer,1902,Science Fiction,103,4,3.3
6859,War and Peace,Jane Austen,1998,Horror,928,20,8.7
6860,Jane Eyre,Charlotte Bronte,1984,Biography,506,1,5.5
6861,War and Peace,Harper Lee,1928,Drama,322,1,0.1
6862,War and Peace,Homer,1933,Fiction,213,14,7.9
6863,The Odyssey,Leo Tolstoy,1975,Science Fiction,196,2,9.9
6864,Ulysses,J.D. Salinger,1902,Romance,726,16,3.1
6865,Jane Eyre,Harper Lee,1907,Fantasy,201,15,9.2
6866,1984,F. Scott Fitzgerald,1922,Fiction,791,14,7
6867,1984,Jane Austen,1918,Classic,646,13,2.2
6868,War and Peace,Harper Lee,1950,Fantasy,635,6,9.9
6869,War and Peace,Leo Tolstoy,1929,Classic,451,10,4.4
